employee_id,department,amount,category,merchant,description,receipt_attached,hour_of_day,day_of_week,is_weekend,is_round_number,description_length,is_anomaly,monthly_expense_count,monthly_total_amount,amount_vs_avg_ratio,days_since_last_expense,category_frequency,merchant_frequency
EMP0036,marketing,36.1,office_supplies,Staples,Office Supplies - Staples,True,13,2,0,0,29,0,16,6026.67,0.1,14,0.5,0.23
EMP0036,marketing,598.37,equipment,Lenovo,Equipment - Lenovo,True,8,2,0,0,30,0,17,6625.04,1.54,12,0.58,0.32
EMP0036,marketing,348.06,accommodation,Holiday Inn,Accommodation - Holiday Inn,True,12,2,0,0,14,0,18,6973.099999999999,0.9,4,0.31,0.53
EMP0036,marketing,165.72,office_supplies,Amazon,Office Supplies - Amazon,True,11,1,0,0,66,0,19,7138.82,0.44,11,0.82,0.21
EMP0036,marketing,633.8,equipment,Lenovo,Equipment - Lenovo,False,12,4,0,0,44,0,20,7772.62,1.63,4,0.6,0.28
EMP0036,marketing,658.56,travel,American Airlines,Travel - American Airlines,True,15,2,0,0,11,0,21,8431.18,1.64,6,0.43,0.39
EMP0036,marketing,263.94,travel,Southwest,Travel - Southwest,True,16,3,0,0,42,0,22,8695.119999999999,0.67,7,0.42,0.39
EMP0036,marketing,414.3,client_entertainment,Sports Event,Client Entertainment - Sports Event,True,13,3,0,0,62,0,23,9109.42,1.05,13,0.82,0.28
EMP0036,marketing,100.0,training,Udemy,Training - Udemy,True,12,6,1,1,22,1,24,9209.42,0.26,7,0.67,0.1
EMP0036,marketing,254.85,software,AWS,Software - AWS,True,9,2,0,0,59,0,25,9464.27,0.67,8,0.26,0.26
EMP0036,marketing,710.27,travel,JetBlue,Travel - JetBlue,True,18,2,0,0,32,0,26,10174.539999999999,1.82,12,0.51,0.32
EMP0037,sales,71.27,meals,Subway,Meals - Subway,False,9,1,0,0,41,0,1,71.27,1.0,14,0.13,0.42
EMP0037,sales,16.94,software,Slack,Software - Slack,True,11,0,0,0,21,0,2,88.21,0.38,13,0.27,0.25
EMP0037,sales,121.44,client_entertainment,Event Venue,Client Entertainment - Event Venue,False,14,4,0,0,36,0,3,209.65,1.74,11,0.7,0.08
EMP0037,sales,28.66,meals,UberEats,Meals - UberEats,False,13,2,0,0,26,0,4,238.31,0.48,9,0.54,0.19
EMP0037,sales,96.36,office_supplies,Amazon,Office Supplies - Amazon,True,8,0,0,0,23,0,5,334.67,1.44,10,0.6,0.09
EMP0037,sales,17.81,miscellaneous,Other,Miscellaneous - Other,True,12,1,0,0,49,0,6,352.48,0.3,13,0.58,0.21
EMP0037,sales,183.49,accommodation,Airbnb,Accommodation - Airbnb,True,15,4,0,0,16,0,7,535.97,2.4,12,0.54,0.53
EMP0037,sales,439.81,travel,Southwest,Travel - Southwest,False,17,0,0,0,74,0,8,975.78,3.61,6,0.79,0.3
EMP0037,sales,291.54,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,9,2,0,0,26,0,9,1267.32,2.07,0,0.52,0.49
EMP0037,sales,34.93,transportation,Lyft,Transportation - Lyft,True,9,3,0,0,39,0,10,1302.25,0.27,9,0.71,0.08
EMP0037,sales,287.93,software,AWS,Software - AWS,True,8,0,0,0,36,0,11,1590.18,1.99,10,0.62,0.34
EMP0037,sales,66.06,office_supplies,Amazon,Office Supplies - Amazon,True,11,1,0,0,71,0,12,1656.24,0.48,4,0.43,0.43
EMP0037,sales,16.77,meals,Starbucks,Meals - Starbucks,True,16,2,0,0,24,0,13,1673.01,0.13,0,0.39,0.24
EMP0037,sales,961.02,equipment,Apple Store,Equipment - Apple Store,True,15,3,0,0,44,0,14,2634.03,5.11,10,0.69,0.26
EMP0037,sales,310.52,travel,Delta Airlines,Travel - Delta Airlines,True,10,4,0,0,74,0,15,2944.55,1.58,1,0.73,0.52
EMP0037,sales,344.47,accommodation,Hilton,Accommodation - Hilton,False,16,0,0,0,25,0,16,3289.02,1.68,8,0.41,0.49
EMP0037,sales,570.06,travel,United Airlines,Travel - United Airlines,True,15,2,0,0,65,0,17,3859.08,2.51,1,0.81,0.23
EMP0037,sales,98.79,client_entertainment,Sports Event,Client Entertainment - Sports Event,True,15,0,0,0,14,0,18,3957.87,0.45,2,0.8,0.59
EMP0037,sales,48.0,transportation,Lyft,Transportation - Lyft,True,15,5,1,0,46,0,19,4005.87,0.23,2,0.32,0.38
EMP0037,sales,335.81,software,Google Cloud,Software - Google Cloud,True,9,2,0,0,31,0,20,4341.68,1.55,12,0.25,0.41
EMP0037,sales,218.95,training,Coursera,Training - Coursera,False,10,1,0,0,60,0,21,4560.63,1.01,1,0.8,0.25
EMP0037,sales,10.87,transportation,Car Rental,Transportation - Car Rental,True,16,1,0,0,49,0,22,4571.5,0.05,0,0.34,0.26
EMP0037,sales,168.81,software,GitHub,Software - GitHub,True,14,0,0,0,10,0,23,4740.31,0.82,2,0.41,0.36
EMP0037,sales,179.04,client_entertainment,Restaurant,Client Entertainment - Restaurant,True,12,1,0,0,75,0,24,4919.35,0.87,11,0.84,0.11
EMP0037,sales,25.37,meals,DoorDash,Meals - DoorDash,True,13,0,0,0,31,0,25,4944.72,0.13,11,0.24,0.47
EMP0037,sales,74.75,miscellaneous,Various,Miscellaneous - Various,True,19,4,0,0,57,0,26,5019.47,0.39,7,0.45,0.59
EMP0038,finance,1954.81,equipment,Dell,Equipment - Dell,True,11,0,0,0,67,0,1,1954.81,1.0,10,0.27,0.29
EMP0038,finance,42.89,office_supplies,Staples,Office Supplies - Staples,True,11,0,0,0,55,0,2,1997.7,0.04,8,0.74,0.56
EMP0038,finance,148.19,office_supplies,Office Depot,Office Supplies - Office Depot,True,13,1,0,0,24,0,3,2145.89,0.21,6,0.69,0.08
EMP0038,finance,409.41,client_entertainment,Sports Event,Client Entertainment - Sports Event,False,8,1,0,0,21,0,4,2555.3,0.64,0,0.14,0.23
EMP0038,finance,576.09,office_supplies,Amazon,Office Supplies - Amazon,False,8,3,0,0,8,1,5,3131.39,0.92,0,0.78,0.49
EMP0038,finance,783.94,travel,Southwest,Travel - Southwest,True,13,4,0,0,16,0,6,3915.33,1.2,4,0.38,0.15
EMP0038,finance,570.3,travel,American Airlines,Travel - American Airlines,True,14,4,0,0,32,0,7,4485.63,0.89,9,0.76,0.51
EMP0038,finance,136.95,travel,United Airlines,Travel - United Airlines,True,14,0,0,0,14,1,8,4622.58,0.24,3,0.31,0.3
EMP0038,finance,55.42,meals,UberEats,Meals - UberEats,True,16,1,0,0,12,1,9,4678.0,0.11,12,0.21,0.18
EMP0038,finance,2266.32,office_supplies,Zoom,Software - Zoom,True,12,4,0,0,13,1,10,6944.32,3.26,4,0.2,0.1
EMP0038,finance,24.09,transportation,Lyft,Transportation - Lyft,True,11,2,0,0,70,0,11,6968.41,0.04,10,0.81,0.06
EMP0038,finance,125.91,miscellaneous,Other,Miscellaneous - Other,True,10,0,0,0,35,0,12,7094.32,0.21,8,0.25,0.56
EMP0038,finance,1000.0,software,GitHub,Software - GitHub,True,12,0,0,1,20,1,13,8094.32,1.61,6,0.21,0.55
EMP0038,finance,122.16,training,Workshop,Training - Workshop,True,7,2,0,0,64,0,14,8216.48,0.21,4,0.23,0.07
EMP0038,finance,25.0,miscellaneous,Other,Miscellaneous - Other,True,10,3,0,0,17,0,15,8241.48,0.05,12,0.4,0.09
EMP0038,finance,216.76,accommodation,Hilton,Accommodation - Hilton,True,12,1,0,0,78,0,16,8458.24,0.41,14,0.88,0.1
EMP0038,finance,376.04,software,Slack,Software - Slack,True,13,0,0,0,69,0,17,8834.28,0.72,1,0.14,0.33
EMP0038,finance,1427.66,equipment,Lenovo,Equipment - Lenovo,True,14,4,0,0,13,0,18,10261.94,2.5,14,0.45,0.06
EMP0038,finance,19.83,office_supplies,Staples,Office Supplies - Staples,True,10,2,0,0,36,0,19,10281.77,0.04,5,0.39,0.52
EMP0038,finance,320.88,training,Coursera,Training - Coursera,True,15,1,0,0,68,0,20,10602.65,0.61,13,0.11,0.18
EMP0038,finance,20.45,transportation,Uber,Transportation - Uber,True,16,6,1,0,15,0,21,10623.1,0.04,11,0.48,0.27
EMP0038,finance,734.81,travel,American Airlines,Travel - American Airlines,True,8,4,0,0,44,0,22,11357.91,1.42,14,0.16,0.2
EMP0038,finance,282.99,equipment,Lenovo,Equipment - Lenovo,True,17,0,0,0,63,0,23,11640.9,0.56,5,0.79,0.3
EMP0038,finance,1959.8,office_supplies,Zoom,Software - Zoom,True,9,4,0,0,28,1,24,13600.7,3.46,9,0.78,0.34
EMP0038,finance,560.39,miscellaneous,Other,Miscellaneous - Other,False,8,3,0,0,13,1,25,14161.09,0.99,1,0.82,0.17
EMP0038,finance,55.99,software,Zoom,Software - Zoom,False,16,3,0,0,57,0,26,14217.08,0.1,3,0.21,0.1
EMP0038,finance,33.51,transportation,Car Rental,Transportation - Car Rental,True,10,2,0,0,78,0,27,14250.59,0.06,1,0.78,0.41
EMP0038,finance,49.22,meals,DoorDash,Meals - DoorDash,True,11,4,0,0,35,0,28,14299.81,0.1,9,0.24,0.19
EMP0038,finance,107.99,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,17,4,0,0,19,1,29,14407.8,0.22,7,0.17,0.37
EMP0038,finance,551.72,travel,American Airlines,Travel - American Airlines,True,12,1,0,0,62,0,30,14959.52,1.11,14,0.87,0.37
EMP0038,finance,300.0,travel,United Airlines,Travel - United Airlines,True,8,3,0,1,23,1,31,15259.52,0.61,11,0.32,0.55
EMP0038,finance,17.78,meals,Local Restaurant,Meals - Local Restaurant,False,13,1,0,0,37,0,32,15277.3,0.04,11,0.43,0.2
EMP0038,finance,315.41,software,Adobe,Software - Adobe,True,14,6,1,0,77,0,33,15592.710000000001,0.67,8,0.33,0.37
EMP0038,finance,487.66,client_entertainment,Golf Club,Client Entertainment - Golf Club,False,11,2,0,0,65,0,34,16080.37,1.03,13,0.15,0.56
EMP0038,finance,408.22,software,Adobe,Software - Adobe,True,11,6,1,0,10,0,35,16488.59,0.87,7,0.46,0.55
EMP0038,finance,378.17,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,13,0,0,0,80,0,36,16866.760000000002,0.81,9,0.26,0.16
EMP0038,finance,287.15,training,Coursera,Training - Coursera,True,8,2,0,0,15,0,37,17153.91,0.62,1,0.8,0.22
EMP0038,finance,368.21,travel,American Airlines,Travel - American Airlines,True,13,0,0,0,18,0,38,17522.12,0.8,4,0.27,0.12
EMP0038,finance,687.12,travel,United Airlines,Travel - United Airlines,True,15,5,1,0,26,0,39,18209.24,1.47,12,0.81,0.39
EMP0038,finance,238.67,software,Slack,Software - Slack,True,13,4,0,0,37,0,40,18447.91,0.52,4,0.44,0.44
EMP0038,finance,62.93,transportation,Car Rental,Transportation - Car Rental,True,10,4,0,0,74,0,41,18510.84,0.14,7,0.81,0.27
EMP0038,finance,588.95,travel,Southwest,Travel - Southwest,True,8,4,0,0,30,0,42,19099.79,1.3,13,0.37,0.37
EMP0038,finance,1788.5,equipment,Best Buy,Equipment - Best Buy,True,11,1,0,0,10,0,43,20888.29,3.68,13,0.41,0.46
EMP0038,finance,194.1,training,Conference Registration,Training - Conference Registration,True,16,2,0,0,46,0,44,21082.39,0.41,14,0.69,0.13
EMP0038,finance,1980.57,equipment,Amazon,Equipment - Amazon,False,17,2,0,0,36,0,45,23062.96,3.86,11,0.84,0.58
EMP0038,finance,224.36,meals,Local Restaurant,Meals - Local Restaurant,False,13,3,0,0,10,1,46,23287.32,0.44,9,0.67,0.38
EMP0038,finance,64.52,software,Slack,Software - Slack,True,17,0,0,0,13,0,47,23351.84,0.13,8,0.64,0.14
EMP0038,finance,27.51,transportation,Car Rental,Transportation - Car Rental,True,8,0,0,0,25,0,48,23379.35,0.06,9,0.52,0.06
EMP0038,finance,1169.76,equipment,Lenovo,Equipment - Lenovo,True,14,3,0,0,43,0,49,24549.11,2.33,8,0.4,0.47
EMP0038,finance,111.53,miscellaneous,Various,Miscellaneous - Various,True,10,3,0,0,13,0,50,24660.64,0.23,8,0.52,0.34
EMP0038,finance,146.21,accommodation,Hampton Inn,Accommodation - Hampton Inn,True,14,1,0,0,12,0,51,24806.85,0.3,9,0.71,0.1
EMP0038,finance,992.24,software,Google Cloud,Software - Google Cloud,False,9,0,0,0,25,1,52,25799.09,2.0,5,0.65,0.09
EMP0038,finance,339.63,software,Adobe,Software - Adobe,True,15,1,0,0,78,0,53,26138.72,0.69,8,0.82,0.51
EMP0039,operations,821.17,client_entertainment,Restaurant,Client Entertainment - Restaurant,False,8,0,0,0,13,1,1,821.17,1.0,10,0.24,0.11
EMP0039,operations,91.18,miscellaneous,Various,Miscellaneous - Various,True,18,3,0,0,12,0,2,912.3499999999999,0.2,12,0.47,0.41
EMP0039,operations,173.14,accommodation,Marriott,Accommodation - Marriott,True,15,5,1,0,19,0,3,1085.49,0.48,4,0.4,0.56
EMP0039,operations,290.28,accommodation,Airbnb,Accommodation - Airbnb,True,11,2,0,0,29,0,4,1375.77,0.84,10,0.52,0.14
EMP0039,operations,257.82,accommodation,Airbnb,Accommodation - Airbnb,True,11,5,1,0,15,0,5,1633.59,0.79,2,0.81,0.48
EMP0039,operations,139.4,training,Conference Registration,Training - Conference Registration,True,12,1,0,0,76,0,6,1772.99,0.47,6,0.78,0.5
EMP0039,operations,13.84,meals,Subway,Meals - Subway,False,15,2,0,0,50,0,7,1786.83,0.05,11,0.24,0.56
EMP0039,operations,159.58,meals,Chipotle,Meals - Chipotle,True,9,0,0,0,26,1,8,1946.4099999999999,0.66,4,0.53,0.19
EMP0039,operations,1909.68,equipment,Amazon,Equipment - Amazon,True,19,4,0,0,74,0,9,3856.09,4.46,12,0.89,0.12
EMP0039,operations,1836.43,equipment,Dell,Equipment - Dell,True,15,4,0,0,67,0,10,5692.52,3.23,7,0.67,0.4
EMP0039,operations,32.02,transportation,Lyft,Transportation - Lyft,False,16,4,0,0,31,0,11,5724.54,0.06,3,0.22,0.3
EMP0039,operations,602.8,travel,United Airlines,Travel - United Airlines,True,7,3,0,0,39,0,12,6327.34,1.14,9,0.24,0.57
EMP0039,operations,345.1,travel,Southwest,Travel - Southwest,True,9,3,0,0,18,0,13,6672.44,0.67,12,0.11,0.28
EMP0039,operations,115.62,miscellaneous,Various,Miscellaneous - Various,True,12,0,0,0,11,0,14,6788.06,0.24,6,0.4,0.55
EMP0039,operations,75.15,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,False,18,1,0,0,33,0,15,6863.21,0.16,14,0.47,0.43
EMP0039,operations,58.87,training,Workshop,Training - Workshop,True,10,1,0,0,49,0,16,6922.08,0.14,5,0.42,0.25
EMP0039,operations,37.93,training,Conference Registration,Training - Conference Registration,False,12,2,0,0,10,0,17,6960.01,0.09,11,0.74,0.2
EMP0039,operations,16.84,miscellaneous,Other,Miscellaneous - Other,True,15,2,0,0,31,0,18,6976.85,0.04,7,0.66,0.19
EMP0039,operations,592.71,equipment,Dell,Equipment - Dell,True,14,3,0,0,29,0,19,7569.56,1.49,11,0.19,0.41
EMP0039,operations,259.18,software,AWS,Software - AWS,True,9,0,0,0,26,0,20,7828.74,0.66,2,0.38,0.44
EMP0039,operations,90.55,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,False,19,0,0,0,58,0,21,7919.29,0.24,0,0.56,0.3
EMP0040,marketing,434.31,software,AWS,Software - AWS,True,11,5,1,0,63,0,1,434.31,1.0,16,0.47,0.39
EMP0040,marketing,77.61,transportation,Parking,Transportation - Parking,True,14,0,0,0,68,0,2,511.92,0.3,13,0.28,0.24
EMP0040,marketing,254.94,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,16,4,0,0,16,1,3,766.86,1.0,3,0.87,0.14
EMP0040,marketing,346.88,accommodation,Hampton Inn,Accommodation - Hampton Inn,True,12,0,0,0,38,0,4,1113.74,1.25,1,0.41,0.16
EMP0040,marketing,710.61,travel,Delta Airlines,Travel - Delta Airlines,True,12,3,0,0,63,0,5,1824.35,1.95,7,0.34,0.19
EMP0040,marketing,66.0,meals,UberEats,Meals - UberEats,True,11,1,0,0,53,0,6,1890.35,0.21,3,0.39,0.38
EMP0040,marketing,117.22,office_supplies,Office Depot,Office Supplies - Office Depot,True,9,1,0,0,65,0,7,2007.57,0.41,5,0.44,0.22
EMP0040,marketing,482.74,software,Google Cloud,Software - Google Cloud,True,9,4,0,0,22,0,8,2490.31,1.55,11,0.34,0.16
EMP0040,marketing,53.36,meals,DoorDash,Meals - DoorDash,True,8,4,0,0,34,0,9,2543.67,0.19,9,0.72,0.45
EMP0040,marketing,773.14,travel,Southwest,Travel - Southwest,True,8,4,0,0,74,0,10,3316.81,2.33,8,0.66,0.17
EMP0040,marketing,32.83,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,True,11,1,0,0,65,0,11,3349.64,0.11,9,0.77,0.4
EMP0040,marketing,518.24,office_supplies,Amazon,Office Supplies - Amazon,False,8,3,0,0,10,1,12,3867.88,1.61,7,0.16,0.43
EMP0040,marketing,50.11,meals,Chipotle,Meals - Chipotle,True,10,3,0,0,16,0,13,3917.99,0.17,5,0.59,0.3
EMP0040,marketing,233.64,software,Google Cloud,Software - Google Cloud,True,12,5,1,0,51,0,14,4151.63,0.79,9,0.78,0.34
EMP0040,marketing,46.89,transportation,Car Rental,Transportation - Car Rental,False,9,2,0,0,56,0,15,4198.52,0.17,3,0.48,0.55
EMP0040,marketing,222.29,miscellaneous,Various,Miscellaneous - Various,True,1,1,0,0,20,1,16,4420.81,0.8,14,0.81,0.48
EMP0040,marketing,43.39,meals,UberEats,Meals - UberEats,True,16,1,0,0,62,0,17,4464.2,0.17,10,0.85,0.45
EMP0040,marketing,414.36,training,Conference Registration,Training - Conference Registration,True,11,2,0,0,19,0,18,4878.56,1.53,6,0.15,0.6
EMP0040,marketing,225.63,training,Workshop,Training - Workshop,True,10,4,0,0,48,0,19,5104.19,0.84,3,0.87,0.58
EMP0040,marketing,253.56,training,Conference Registration,Training - Conference Registration,True,16,4,0,0,15,0,20,5357.75,0.95,2,0.57,0.1
EMP0040,marketing,16.18,meals,Chipotle,Meals - Chipotle,True,9,4,0,0,73,0,21,5373.93,0.06,9,0.41,0.23
EMP0040,marketing,7.29,transportation,Uber,Transportation - Uber,False,11,4,0,0,41,0,22,5381.22,0.03,11,0.62,0.08
EMP0040,marketing,263.32,accommodation,Holiday Inn,Accommodation - Holiday Inn,True,10,2,0,0,13,0,23,5644.54,1.07,11,0.7,0.46
EMP0040,marketing,42.5,software,Adobe,Software - Adobe,True,11,3,0,0,23,0,24,5687.04,0.18,4,0.64,0.13
EMP0040,marketing,84.29,office_supplies,Office Depot,Office Supplies - Office Depot,True,9,2,0,0,52,0,25,5771.33,0.37,1,0.16,0.17
EMP0040,marketing,161.07,training,Udemy,Training - Udemy,True,16,4,0,0,78,0,26,5932.4,0.71,8,0.48,0.1
EMP0041,engineering,73.03,transportation,Parking,Transportation - Parking,True,17,3,0,0,68,0,1,73.03,1.0,16,0.83,0.09
EMP0041,engineering,60.5,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,True,14,3,0,0,27,0,2,133.53,0.91,0,0.89,0.36
EMP0041,engineering,448.7,training,Udemy,Training - Udemy,True,17,2,0,0,55,0,3,582.23,2.31,11,0.45,0.27
EMP0041,engineering,9350.65,equipment,Lenovo,Equipment - Lenovo,False,15,1,0,0,27,1,4,9932.88,3.77,2,0.8,0.53
EMP0041,engineering,509.35,travel,United Airlines,Travel - United Airlines,True,14,1,0,0,24,0,5,10442.23,0.24,3,0.61,0.32
EMP0041,engineering,110.24,software,AWS,Software - AWS,False,13,4,0,0,41,0,6,10552.47,0.06,8,0.35,0.17
EMP0041,engineering,140.78,accommodation,Airbnb,Accommodation - Airbnb,False,10,0,0,0,61,0,7,10693.25,0.09,9,0.5,0.46
EMP0041,engineering,273.13,travel,American Airlines,Travel - American Airlines,True,15,1,0,0,28,1,8,10966.38,0.2,2,0.34,0.1
EMP0041,engineering,120.81,accommodation,Airbnb,Accommodation - Airbnb,True,11,1,0,0,71,0,9,11087.19,0.1,6,0.86,0.49
EMP0041,engineering,36.41,miscellaneous,Other,Miscellaneous - Other,True,15,0,0,0,65,0,10,11123.6,0.03,3,0.89,0.32
EMP0041,engineering,288.08,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,13,0,0,0,80,0,11,11411.68,0.28,1,0.26,0.15
EMP0041,engineering,100.0,client_entertainment,Restaurant,Client Entertainment - Restaurant,True,17,2,0,1,20,1,12,11511.68,0.1,1,0.54,0.44
EMP0041,engineering,9.91,transportation,Taxi,Transportation - Taxi,True,12,1,0,0,76,0,13,11521.59,0.01,6,0.12,0.24
EMP0041,engineering,12.44,transportation,Uber,Transportation - Uber,True,13,1,0,0,36,0,14,11534.029999999999,0.02,11,0.88,0.18
EMP0041,engineering,104.0,training,Workshop,Training - Workshop,True,8,4,0,0,78,0,15,11638.029999999999,0.13,14,0.17,0.31
EMP0041,engineering,164.07,training,Workshop,Training - Workshop,False,13,0,0,0,21,0,16,11802.1,0.22,9,0.79,0.28
EMP0041,engineering,116.0,accommodation,Holiday Inn,Accommodation - Holiday Inn,True,8,0,0,0,31,0,17,11918.1,0.17,7,0.76,0.53
EMP0041,engineering,98.56,office_supplies,Office Depot,Office Supplies - Office Depot,True,14,4,0,0,26,0,18,12016.66,0.15,13,0.46,0.06
EMP0041,engineering,46.27,meals,UberEats,Meals - UberEats,True,14,2,0,0,13,0,19,12062.93,0.07,11,0.15,0.12
EMP0041,engineering,56.67,transportation,Car Rental,Transportation - Car Rental,False,9,3,0,0,57,0,20,12119.6,0.09,3,0.54,0.13
EMP0041,engineering,16.72,meals,Chipotle,Meals - Chipotle,True,11,3,0,0,44,0,21,12136.32,0.03,6,0.4,0.13
EMP0041,engineering,90.93,accommodation,Airbnb,Accommodation - Airbnb,True,10,4,0,0,68,0,22,12227.25,0.16,13,0.12,0.34
EMP0041,engineering,336.76,training,Conference Registration,Training - Conference Registration,True,13,1,0,0,54,0,23,12564.01,0.62,9,0.5,0.47
EMP0041,engineering,108.49,client_entertainment,Sports Event,Client Entertainment - Sports Event,True,13,0,0,0,74,0,24,12672.5,0.21,9,0.31,0.32
EMP0041,engineering,268.48,travel,United Airlines,Travel - United Airlines,True,14,3,0,0,15,0,25,12940.98,0.52,2,0.7,0.58
EMP0041,engineering,199.32,travel,Delta Airlines,Travel - Delta Airlines,True,15,1,0,0,6,1,26,13140.3,0.39,12,0.14,0.5
EMP0041,engineering,722.2,travel,Southwest,Travel - Southwest,True,15,1,0,0,64,0,27,13862.5,1.41,7,0.57,0.19
EMP0041,engineering,60.26,training,Coursera,Training - Coursera,False,16,2,0,0,18,0,28,13922.76,0.12,11,0.7,0.27
EMP0041,engineering,1921.15,equipment,Best Buy,Equipment - Best Buy,True,10,2,0,0,75,0,29,15843.91,3.52,3,0.55,0.42
EMP0041,engineering,200.0,meals,Chipotle,Meals - Chipotle,True,9,5,1,1,29,1,30,16043.91,0.37,12,0.66,0.59
EMP0041,engineering,625.28,travel,American Airlines,Travel - American Airlines,True,8,3,0,0,10,0,31,16669.19,1.16,7,0.7,0.27
EMP0042,marketing,335.4,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,11,2,0,0,80,0,1,335.4,1.0,24,0.52,0.27
EMP0042,marketing,54.32,transportation,Uber,Transportation - Uber,True,13,1,0,0,60,0,2,389.71999999999997,0.28,9,0.62,0.08
EMP0042,marketing,1101.47,equipment,Best Buy,Equipment - Best Buy,True,9,2,0,0,46,0,3,1491.19,2.22,5,0.86,0.33
EMP0042,marketing,214.04,travel,United Airlines,Travel - United Airlines,False,11,2,0,0,80,0,4,1705.23,0.5,0,0.89,0.33
EMP0042,marketing,26.54,meals,Subway,Meals - Subway,True,7,2,0,0,62,0,5,1731.77,0.08,11,0.69,0.3
EMP0042,marketing,177.84,office_supplies,Office Depot,Office Supplies - Office Depot,True,11,1,0,0,45,0,6,1909.61,0.56,5,0.71,0.19
EMP0042,marketing,39.33,meals,UberEats,Meals - UberEats,True,15,4,0,0,74,0,7,1948.94,0.14,12,0.51,0.35
EMP0042,marketing,500.0,travel,JetBlue,Travel - JetBlue,True,8,3,0,1,12,1,8,2448.94,1.63,2,0.31,0.37
EMP0042,marketing,159.93,office_supplies,Best Buy,Office Supplies - Best Buy,True,18,1,0,0,30,0,9,2608.87,0.55,9,0.83,0.33
EMP0042,marketing,155.0,accommodation,Hilton,Accommodation - Hilton,True,8,4,0,0,65,0,10,2763.87,0.56,0,0.14,0.18
EMP0042,marketing,179.68,office_supplies,Staples,Office Supplies - Staples,True,10,3,0,0,21,0,11,2943.55,0.67,1,0.17,0.07
EMP0042,marketing,437.64,training,Conference Registration,Training - Conference Registration,True,11,5,1,0,53,0,12,3381.19,1.55,1,0.42,0.46
EMP0042,marketing,246.56,meals,Chipotle,Meals - Chipotle,True,10,0,0,0,30,1,13,3627.75,0.88,8,0.6,0.16
EMP0042,marketing,68.12,meals,Chipotle,Meals - Chipotle,True,15,3,0,0,57,0,14,3695.87,0.26,0,0.62,0.42
EMP0042,marketing,335.95,travel,Southwest,Travel - Southwest,True,12,5,1,0,29,0,15,4031.82,1.25,6,0.18,0.3
EMP0042,marketing,1585.99,equipment,Dell,Equipment - Dell,True,8,0,0,0,19,0,16,5617.81,4.52,8,0.89,0.53
EMP0042,marketing,620.47,travel,United Airlines,Travel - United Airlines,True,15,2,0,0,36,0,17,6238.28,1.69,9,0.58,0.33
EMP0042,marketing,305.63,training,Udemy,Training - Udemy,True,16,6,1,0,15,0,18,6543.91,0.84,7,0.28,0.39
EMP0042,marketing,52.06,training,Workshop,Training - Workshop,True,12,2,0,0,19,0,19,6595.97,0.15,10,0.2,0.26
EMP0042,marketing,76.86,transportation,Uber,Transportation - Uber,True,18,2,0,0,61,0,20,6672.83,0.23,1,0.15,0.39
EMP0042,marketing,32.74,transportation,Taxi,Transportation - Taxi,True,9,4,0,0,29,0,21,6705.57,0.1,7,0.52,0.54
EMP0042,marketing,62.43,meals,Subway,Meals - Subway,True,9,3,0,0,50,0,22,6768.0,0.2,14,0.38,0.48
EMP0042,marketing,364.4,software,Slack,Software - Slack,True,15,2,0,0,10,0,23,7132.4,1.18,1,0.85,0.07
EMP0042,marketing,136.92,office_supplies,Office Depot,Office Supplies - Office Depot,True,18,4,0,0,30,0,24,7269.32,0.45,4,0.39,0.45
EMP0043,finance,309.77,equipment,Dell,Equipment - Dell,True,15,1,0,0,65,0,1,309.77,1.0,24,0.76,0.2
EMP0043,finance,12.17,meals,DoorDash,Meals - DoorDash,True,4,6,1,0,10,1,2,321.94,0.08,3,0.44,0.29
EMP0043,finance,186.09,office_supplies,Staples,Office Supplies - Staples,True,11,4,0,0,76,0,3,508.03,1.1,6,0.62,0.16
EMP0043,finance,764.05,equipment,Best Buy,Equipment - Best Buy,False,11,4,0,0,45,0,4,1272.08,2.4,13,0.27,0.38
EMP0043,finance,104.77,office_supplies,Office Depot,Office Supplies - Office Depot,True,13,1,0,0,24,0,5,1376.85,0.38,11,0.42,0.15
EMP0043,finance,48.59,transportation,Lyft,Transportation - Lyft,True,13,2,0,0,40,0,6,1425.4399999999998,0.2,1,0.27,0.39
EMP0043,finance,165.8,meals,Starbucks,Meals - Starbucks,True,10,2,0,0,19,1,7,1591.24,0.73,0,0.5,0.57
EMP0043,finance,126.12,accommodation,Holiday Inn,Accommodation - Holiday Inn,False,12,0,0,0,70,0,8,1717.36,0.59,0,0.53,0.33
EMP0043,finance,11.55,transportation,Lyft,Transportation - Lyft,True,14,3,0,0,68,0,9,1728.9099999999999,0.06,7,0.82,0.29
EMP0043,finance,357.2,transportation,Taxi,Transportation - Taxi,True,10,1,0,0,30,1,10,2086.11,1.71,10,0.29,0.09
